Hour,Minute:Second,DeviceId,EventId,Parameter
07,02:11,613,11,4
07,02:11,613,11,8
07,02:11,613,9,4
07,02:11,613,9,8
07,02:11,613,12,8
07,02:11,613,64,6
07,02:14,613,0,2
07,02:14,613,0,6
07,02:14,613,1,2
07,02:14,613,1,6
07,02:14,613,12,4
07,02:14,613,31,2
07,02:14,613,61,5
07,02:14,613,65,6
07,02:14,613,21,2
07,02:14,613,21,6
07,02:14,613,46,3
07,02:14,613,46,4
07,02:14,613,46,7
07,02:14,613,46,8
07,02:14,613,48,3
07,02:14,613,48,7
07,02:33,613,43,3
07,02:33,613,43,8
07,02:38,613,2,1
07,02:38,613,2,5
07,02:38,613,22,2
07,02:38,613,22,6
07,02:38,613,47,1
07,02:38,613,47,5
07,02:38,613,49,1
07,02:38,613,49,5
07,02:42,613,43,4
07,02:44,613,2,1
07,02:44,613,44,2
07,02:44,613,44,5
07,02:45,613,44,1
07,02:45,613,44,6
07,02:56,613,43,2
07,02:56,613,43,6
07,02:57,613,44,2
07,02:57,613,44,6
07,03:02,613,43,2
07,03:02,613,43,6
07,03:03,613,23,2
07,03:03,613,23,6
07,03:03,613,3,2
07,03:03,613,3,6
07,03:04,613,44,2
07,03:04,613,44,6
07,03:12,613,7,2
07,03:12,613,7,6
07,03:12,613,8,2
07,03:12,613,8,6
07,03:12,613,2,4
07,03:12,613,2,8
07,03:12,613,62,5
07,03:12,613,47,4
07,03:12,613,47,8
07,03:12,613,49,4
07,03:12,613,49,8
07,03:12,613,6,2
07,03:12,613,6,6
07,03:12,613,2,3
07,03:12,613,2,4
07,03:12,613,2,8
07,03:12,613,63,5
07,03:12,613,43,2
07,03:12,613,43,6
07,03:12,613,47,3
07,03:12,613,47,7
07,03:12,613,49,3
07,03:12,613,49,7
07,03:16,613,10,2
07,03:16,613,10,6
07,03:16,613,11,2
07,03:16,613,11,6
07,03:16,613,9,2
07,03:16,613,9,6
07,03:16,613,12,6
07,03:16,613,64,5
07,03:18,613,0,4
07,03:18,613,0,8
07,03:18,613,1,4
07,03:18,613,1,8
07,03:18,613,2,2
07,03:18,613,2,3
07,03:18,613,2,6
07,03:18,613,12,2
07,03:18,613,31,3
07,03:18,613,61,6
07,03:18,613,65,5
07,03:18,613,46,1
07,03:18,613,46,5
07,03:18,613,48,1
07,03:18,613,48,5
07,03:25,613,48,4
07,03:25,613,48,8
07,03:26,613,43,5
07,03:28,613,3,4
07,03:28,613,3,8
07,03:33,613,44,4
07,03:34,613,43,4
07,03:40,613,43,1
07,03:40,613,44,4
07,03:42,613,43,4
07,03:46,613,44,4
07,03:50,613,43,4
07,03:52,613,44,4
07,03:52,613,2,2
07,03:52,613,2,6
07,03:52,613,44,3
07,03:52,613,44,8
07,03:53,613,43,4
07,03:53,613,43,8
07,03:55,613,2,2
07,03:55,613,2,3
07,03:55,613,2,6
07,03:55,613,43,3
07,03:56,613,44,4
07,03:58,613,7,4
07,03:58,613,7,8
07,03:58,613,8,4
07,03:58,613,8,8
07,03:58,613,2,2
07,03:58,613,2,6
07,03:58,613,62,6
07,03:58,613,44,3
07,03:58,613,44,8
07,03:58,613,6,4
07,03:58,613,6,8
07,03:58,613,63,6
07,04:02,613,10,4
07,04:02,613,10,8
07,04:02,613,11,4
07,04:02,613,11,8
07,04:02,613,9,4
07,04:02,613,9,8
07,04:02,613,12,8
07,04:02,613,64,6
07,04:04,613,0,2
07,04:04,613,0,6
07,04:04,613,1,2
07,04:04,613,1,6
07,04:04,613,12,4
07,04:04,613,31,2
07,04:04,613,61,5
07,04:04,613,65,6
07,04:04,613,21,2
07,04:04,613,21,6
07,04:05,613,46,3
07,04:05,613,46,4
07,04:05,613,46,7
07,04:05,613,46,8
07,04:05,613,48,3
07,04:05,613,48,7
07,04:25,613,43,4
07,04:25,613,43,8
07,04:26,613,2,1
07,04:26,613,2,5
07,04:26,613,22,2
07,04:26,613,22,6
07,04:26,613,47,1
07,04:26,613,47,5
07,04:26,613,49,1
07,04:26,613,49,5
07,04:34,613,2,5
07,04:34,613,44,1
07,04:37,613,44,6
07,04:43,613,43,3
07,04:51,613,23,2
07,04:51,613,23,6
07,04:51,613,3,2
07,04:51,613,3,6
07,04:53,613,44,2
07,04:53,613,44,5
07,04:59,613,43,2
07,04:59,613,43,6
07,05:00,613,7,2
07,05:00,613,7,6
07,05:00,613,8,2
07,05:00,613,8,6
07,05:00,613,2,4
07,05:00,613,2,8
07,05:00,613,62,5
07,05:00,613,47,4
07,05:00,613,47,8
07,05:00,613,49,4
07,05:00,613,49,8
07,05:00,613,6,2
07,05:00,613,6,6
07,05:00,613,2,3
07,05:00,613,2,4
07,05:00,613,2,8
07,05:00,613,63,5
07,05:00,613,47,3
07,05:00,613,47,7
07,05:00,613,49,3
07,05:00,613,49,7
07,05:00,613,2,3
07,05:00,613,2,4
07,05:00,613,2,7
07,05:00,613,2,8
07,05:00,613,43,7
07,05:04,613,10,2
07,05:04,613,10,6
07,05:04,613,11,2
07,05:04,613,11,6
07,05:04,613,9,2
07,05:04,613,9,6
07,05:04,613,12,6
07,05:04,613,64,5
07,05:06,613,0,4
07,05:06,613,0,8
07,05:06,613,1,4
07,05:06,613,1,8
07,05:06,613,2,2
07,05:06,613,2,3
07,05:06,613,2,6
07,05:06,613,2,7
07,05:06,613,12,2
07,05:06,613,31,3
07,05:06,613,61,6
07,05:06,613,65,5
07,05:06,613,46,1
07,05:06,613,46,5
07,05:06,613,48,1
07,05:06,613,48,5
07,05:12,613,43,5
07,05:13,613,48,4
07,05:13,613,48,8
07,05:16,613,3,4
07,05:16,613,3,8
07,05:39,613,43,1
07,05:44,613,2,2
07,05:44,613,2,3
07,05:44,613,2,6
07,05:44,613,44,4
07,05:44,613,44,7
07,05:45,613,43,4
07,05:46,613,7,4
07,05:46,613,7,8
07,05:46,613,8,4
07,05:46,613,8,8
07,05:46,613,2,2
07,05:46,613,2,6
07,05:46,613,62,6
07,05:46,613,44,3
07,05:46,613,6,4
07,05:46,613,6,8
07,05:46,613,63,6
07,05:50,613,10,4
07,05:50,613,10,8
07,05:50,613,11,4
07,05:50,613,11,8
07,05:50,613,9,4
07,05:50,613,9,8
07,05:50,613,12,8
07,05:50,613,64,6
07,05:52,613,0,2
07,05:52,613,0,6
07,05:52,613,1,2
07,05:52,613,1,6
07,05:52,613,2,4
07,05:52,613,2,8
07,05:52,613,12,4
07,05:52,613,31,2
07,05:52,613,61,5
07,05:52,613,65,6
07,05:52,613,21,2
07,05:52,613,21,6
07,05:52,613,46,3
07,05:52,613,46,4
07,05:52,613,46,7
07,05:52,613,46,8
07,05:52,613,48,3
07,05:52,613,48,7
07,06:02,613,43,7
07,06:14,613,2,1
07,06:14,613,2,5
07,06:14,613,22,2
07,06:14,613,22,6
07,06:14,613,47,1
07,06:14,613,47,5
07,06:14,613,49,1
07,06:14,613,49,5
07,06:30,613,2,5
07,06:30,613,44,1
07,06:32,613,44,6
07,06:34,613,43,3
07,06:39,613,23,2
07,06:39,613,23,6
07,06:39,613,3,2
07,06:39,613,3,6
07,06:41,613,7,2
07,06:41,613,7,6
07,06:41,613,8,2
07,06:41,613,8,6
07,06:41,613,6,2
07,06:41,613,6,6
07,06:41,613,2,3
07,06:41,613,2,4
07,06:41,613,2,5
07,06:41,613,2,7
07,06:41,613,2,8
07,06:41,613,43,6
07,06:41,613,47,3
07,06:41,613,47,4
07,06:41,613,47,7
07,06:41,613,47,8
07,06:41,613,49,3
07,06:41,613,49,4
07,06:41,613,49,7
07,06:41,613,49,8
07,06:45,613,0,1
07,06:45,613,0,5
07,06:45,613,10,2
07,06:45,613,10,6
07,06:45,613,11,2
07,06:45,613,11,6
07,06:45,613,1,1
07,06:45,613,1,5
07,06:45,613,9,2
07,06:45,613,9,6
07,06:45,613,2,2
07,06:45,613,2,3
07,06:45,613,2,4
07,06:45,613,2,6
07,06:45,613,2,7
07,06:45,613,2,8
07,06:45,613,12,6
07,06:45,613,31,3
07,06:46,613,44,5
07,06:47,613,3,1
07,06:47,613,3,5
07,06:48,613,7,1
07,06:48,613,7,5
07,06:48,613,8,1
07,06:48,613,8,5
07,06:48,613,63,5
07,06:48,613,4,1
07,06:48,613,4,5
07,06:51,613,10,1
07,06:51,613,10,5
07,06:51,613,9,1
07,06:51,613,9,5
07,06:51,613,12,2
07,06:51,613,64,5
07,06:53,613,0,4
07,06:53,613,0,8
07,06:53,613,11,1
07,06:53,613,11,5
07,06:53,613,1,4
07,06:53,613,1,8
07,06:53,613,2,2
07,06:53,613,2,3
07,06:53,613,2,6
07,06:53,613,2,7
07,06:53,613,12,1
07,06:53,613,12,5
07,06:53,613,31,1
07,06:53,613,61,6
07,06:53,613,65,5
07,06:53,613,46,1
07,06:53,613,46,5
07,06:53,613,48,1
07,06:53,613,48,5
07,07:01,613,48,4
07,07:01,613,48,8
07,07:03,613,3,4
07,07:03,613,3,8
07,07:14,613,43,1
07,07:20,613,2,2
07,07:20,613,2,3
07,07:20,613,2,6
07,07:20,613,44,7
07,07:23,613,44,4
07,07:24,613,2,2
07,07:24,613,2,6
07,07:24,613,44,3
07,07:24,613,44,8
07,07:25,613,43,4
07,07:25,613,43,8
07,07:27,613,2,2
07,07:27,613,2,6
07,07:27,613,2,7
07,07:27,613,43,7
07,07:30,613,44,8
07,07:30,613,43,8
07,07:32,613,2,2
07,07:32,613,2,6
07,07:32,613,44,7
07,07:33,613,44,4
07,07:33,613,44,8
07,07:33,613,7,4
07,07:33,613,7,8
07,07:33,613,8,4
07,07:33,613,8,8
07,07:33,613,62,6
07,07:33,613,6,4
07,07:33,613,6,8
07,07:33,613,63,6
07,07:37,613,10,4
07,07:37,613,10,8
07,07:37,613,11,4
07,07:37,613,11,8
07,07:37,613,9,4
07,07:37,613,9,8
07,07:37,613,12,8
07,07:37,613,64,6
07,07:39,613,0,2
07,07:39,613,0,6
07,07:39,613,1,2
07,07:39,613,1,6
07,07:39,613,12,4
07,07:39,613,31,2
07,07:39,613,61,5
07,07:39,613,65,6
07,07:39,613,21,2
07,07:39,613,21,6
07,07:39,613,46,3
07,07:39,613,46,4
07,07:39,613,46,7
07,07:39,613,46,8
07,07:39,613,48,3
07,07:39,613,48,7
07,07:40,613,43,4
07,07:40,613,43,8
07,07:41,613,43,5
07,08:02,613,2,1
07,08:02,613,2,5
07,08:02,613,22,2
07,08:02,613,22,6
07,08:02,613,47,1
07,08:02,613,47,5
07,08:02,613,49,1
07,08:02,613,49,5
07,08:11,613,2,1
07,08:11,613,44,2
07,08:11,613,44,5
07,08:15,613,43,3
07,08:16,613,44,1
07,08:16,613,44,6
07,08:23,613,43,7
07,08:26,613,43,2
07,08:26,613,43,6
07,08:26,613,44,2
07,08:26,613,44,6
07,08:27,613,23,2
07,08:27,613,23,6
07,08:27,613,3,2
07,08:27,613,3,6
07,08:36,613,7,2
07,08:36,613,7,6
07,08:36,613,8,2
07,08:36,613,8,6
07,08:36,613,2,4
07,08:36,613,2,8
07,08:36,613,62,5
07,08:36,613,47,4
07,08:36,613,47,8
07,08:36,613,49,4
07,08:36,613,49,8
07,08:36,613,6,2
07,08:36,613,6,6
07,08:36,613,2,3
07,08:36,613,2,4
07,08:36,613,2,7
07,08:36,613,2,8
07,08:36,613,63,5
07,08:36,613,43,2
07,08:36,613,43,6
07,08:36,613,47,3
07,08:36,613,47,7
07,08:36,613,49,3
07,08:36,613,49,7
07,08:40,613,10,2
07,08:40,613,10,6
07,08:40,613,11,2
07,08:40,613,11,6
07,08:40,613,9,2
07,08:40,613,9,6
07,08:40,613,12,6
07,08:40,613,64,5
07,08:42,613,0,4
07,08:42,613,0,8
07,08:42,613,1,4
07,08:42,613,1,8
07,08:42,613,2,2
07,08:42,613,2,3
07,08:42,613,2,6
07,08:42,613,2,7
07,08:42,613,12,2
07,08:42,613,31,3
07,08:42,613,61,6
07,08:42,613,65,5
07,08:42,613,46,1
07,08:42,613,46,5
07,08:42,613,48,1
07,08:42,613,48,5
07,08:43,613,43,1
07,08:49,613,48,4
07,08:49,613,48,8
07,08:52,613,3,4
07,08:52,613,3,8
07,09:14,613,43,5
07,09:16,613,2,2
07,09:16,613,2,6
07,09:16,613,2,7
07,09:16,613,44,3
07,09:18,613,44,8
07,09:18,613,43,8
07,09:21,613,44,8
07,09:23,613,7,4
07,09:23,613,7,8
07,09:23,613,8,4
07,09:23,613,8,8
07,09:23,613,6,4
07,09:23,613,6,8
07,09:27,613,0,3
07,09:27,613,0,7
07,09:27,613,10,4
07,09:27,613,10,8
07,09:27,613,11,4
07,09:27,613,11,8
07,09:27,613,1,3
07,09:27,613,1,7
07,09:27,613,9,4
07,09:27,613,9,8
07,09:27,613,2,2
07,09:27,613,2,4
07,09:27,613,2,6
07,09:27,613,12,8
07,09:27,613,31,2
07,09:27,613,2,2
07,09:27,613,2,6
07,09:27,613,46,4
07,09:27,613,46,8
07,09:29,613,3,3
07,09:29,613,3,7
07,09:32,613,43,8
07,09:34,613,48,3
07,09:34,613,48,7
07,09:35,613,44,7
07,09:36,613,7,3
07,09:36,613,7,7
07,09:36,613,8,3
07,09:36,613,8,7
07,09:36,613,63,6
07,09:36,613,6,3
07,09:36,613,6,7
07,09:37,613,43,3
07,09:39,613,10,3
07,09:39,613,10,7
07,09:39,613,9,3
07,09:39,613,9,7
07,09:39,613,12,4
07,09:39,613,64,6
07,09:41,613,0,2
07,09:41,613,0,6
07,09:41,613,11,3
07,09:41,613,11,7
07,09:41,613,1,2
07,09:41,613,1,6
07,09:41,613,2,3
07,09:41,613,12,3
07,09:41,613,12,7
07,09:41,613,31,1
07,09:41,613,31,2
07,09:41,613,61,5
07,09:41,613,65,6
07,09:41,613,21,2
07,09:41,613,21,6
07,09:41,613,46,3
07,09:41,613,46,7
07,09:50,613,2,1
07,09:50,613,2,5
07,09:50,613,22,2
07,09:50,613,22,6
07,09:50,613,47,1
07,09:50,613,47,5
07,09:50,613,49,1
07,09:50,613,49,5
07,09:50,613,43,7
07,10:15,613,23,2
07,10:15,613,23,6
07,10:15,613,3,2
07,10:15,613,3,6
07,10:17,613,7,2
07,10:17,613,7,6
07,10:17,613,8,2
07,10:17,613,8,6
07,10:17,613,6,2
07,10:17,613,6,6
07,10:17,613,2,1
07,10:17,613,2,3
07,10:17,613,2,4
07,10:17,613,2,5
07,10:17,613,2,7
07,10:17,613,2,8
07,10:17,613,47,3
07,10:17,613,47,4
07,10:17,613,47,7
07,10:17,613,47,8
07,10:17,613,49,3
07,10:17,613,49,4
07,10:17,613,49,7
07,10:17,613,49,8
07,10:19,613,2,3
07,10:19,613,2,4
07,10:19,613,2,5
07,10:19,613,2,7
07,10:19,613,2,8
07,10:19,613,44,1
07,10:21,613,0,1
07,10:21,613,0,5
07,10:21,613,10,2
07,10:21,613,10,6
07,10:21,613,11,2
07,10:21,613,11,6
07,10:21,613,1,1
07,10:21,613,1,5
07,10:21,613,9,2
07,10:21,613,9,6
07,10:21,613,2,2
07,10:21,613,2,3
07,10:21,613,2,4
07,10:21,613,2,6
07,10:21,613,2,7
07,10:21,613,2,8
07,10:21,613,12,6
07,10:21,613,31,3
07,10:23,613,3,1
07,10:23,613,3,5
07,10:30,613,44,5
07,10:30,613,43,5
07,10:30,613,48,1
07,10:30,613,48,5
07,10:32,613,7,1
07,10:32,613,7,5
07,10:32,613,8,1
07,10:32,613,8,5
07,10:32,613,63,5
07,10:32,613,6,1
07,10:32,613,6,5
07,10:33,613,44,5
07,10:35,613,10,1
07,10:35,613,10,5
07,10:35,613,9,1
07,10:35,613,9,5
07,10:35,613,12,2
07,10:35,613,64,5
07,10:37,613,0,4
07,10:37,613,0,8
07,10:37,613,11,1
07,10:37,613,11,5
07,10:37,613,1,4
07,10:37,613,1,8
07,10:37,613,2,2
07,10:37,613,2,3
07,10:37,613,2,6
07,10:37,613,2,7
07,10:37,613,12,1
07,10:37,613,12,5
07,10:37,613,31,1
07,10:37,613,61,6
07,10:37,613,65,5
07,10:37,613,46,1
07,10:37,613,46,5
07,10:37,613,48,4
07,10:37,613,48,8
07,10:47,613,3,4
07,10:47,613,3,8
07,10:53,613,43,5
07,11:11,613,7,4
07,11:11,613,7,8
07,11:11,613,8,4
07,11:11,613,8,8
07,11:11,613,6,4
07,11:11,613,6,8
07,11:15,613,0,3
07,11:15,613,0,7
07,11:15,613,10,4
07,11:15,613,10,8
07,11:15,613,11,4
07,11:15,613,11,8
07,11:15,613,1,3
07,11:15,613,1,7
07,11:15,613,9,4
07,11:15,613,9,8
07,11:15,613,2,2
07,11:15,613,2,4
07,11:15,613,2,6
07,11:15,613,2,8
07,11:15,613,12,8
07,11:15,613,31,2
07,11:15,613,2,2
07,11:15,613,2,6
07,11:15,613,46,4
07,11:15,613,46,8
07,11:16,613,44,3
07,11:16,613,44,8
07,11:17,613,3,3
07,11:17,613,3,7
07,11:18,613,44,4
07,11:18,613,44,7
07,11:20,613,7,3
07,11:20,613,7,7
07,11:20,613,8,3
07,11:20,613,8,7
07,11:20,613,63,6
07,11:20,613,4,3
07,11:20,613,4,7
07,11:20,613,43,3
07,11:20,613,43,8
07,11:22,613,48,3
07,11:22,613,48,7
07,11:23,613,10,3
07,11:23,613,10,7
07,11:23,613,9,3
07,11:23,613,9,7
07,11:23,613,12,4
07,11:23,613,64,6
07,11:25,613,0,2
07,11:25,613,0,6
07,11:25,613,11,3
07,11:25,613,11,7
07,11:25,613,1,2
07,11:25,613,1,6
07,11:25,613,2,3
07,11:25,613,12,3
07,11:25,613,12,7
07,11:25,613,31,1
07,11:25,613,31,2
07,11:25,613,61,5
07,11:25,613,65,6
07,11:25,613,21,2
07,11:25,613,21,6
07,11:25,613,46,3
07,11:25,613,46,7
07,11:27,613,43,1
07,11:33,613,43,4
07,11:38,613,2,1
07,11:38,613,2,5
07,11:38,613,22,2
07,11:38,613,22,6
07,11:38,613,47,1
07,11:38,613,47,5
07,11:38,613,49,1
07,11:38,613,49,5
07,12:02,613,2,1
07,12:02,613,44,2
07,12:02,613,44,5
07,12:03,613,23,2
07,12:03,613,23,6
07,12:03,613,3,2
07,12:03,613,3,6
07,12:05,613,7,2
07,12:05,613,7,6
07,12:05,613,8,2
07,12:05,613,8,6
07,12:05,613,6,2
07,12:05,613,6,6
07,12:05,613,2,1
07,12:05,613,2,3
07,12:05,613,2,4
07,12:05,613,2,8
07,12:05,613,43,2
07,12:05,613,47,3
07,12:05,613,47,4
07,12:05,613,47,7
07,12:05,613,47,8
07,12:05,613,49,3
07,12:05,613,49,4
07,12:05,613,49,7
07,12:05,613,49,8
07,12:06,613,2,3
07,12:06,613,2,4
07,12:06,613,2,8
07,12:06,613,44,1
07,12:09,613,0,1
07,12:09,613,0,5
07,12:09,613,10,2
07,12:09,613,10,6
07,12:09,613,11,2
07,12:09,613,11,6
07,12:09,613,1,1
07,12:09,613,1,5
07,12:09,613,9,2
07,12:09,613,9,6
07,12:09,613,2,2
07,12:09,613,2,3
07,12:09,613,2,4
07,12:09,613,2,6
07,12:09,613,2,8
07,12:09,613,12,6
07,12:09,613,31,3
07,12:11,613,7,1
07,12:11,613,7,5
07,12:11,613,8,1
07,12:11,613,8,5
07,12:11,613,63,5
07,12:11,613,4,1
07,12:11,613,4,5
07,12:11,613,3,1
07,12:11,613,3,5
07,12:12,613,2,2
07,12:12,613,2,3
07,12:12,613,2,4
07,12:12,613,2,6
07,12:12,613,2,7
07,12:12,613,2,8
07,12:12,613,43,7
07,12:14,613,10,1
07,12:14,613,10,5
07,12:14,613,9,1
07,12:14,613,9,5
07,12:14,613,12,2
07,12:14,613,64,5
07,12:16,613,0,4
07,12:16,613,0,8
07,12:16,613,11,1
07,12:16,613,11,5
07,12:16,613,1,4
07,12:16,613,1,8
07,12:16,613,2,2
07,12:16,613,2,3
07,12:16,613,2,6
07,12:16,613,2,7
07,12:16,613,12,1
07,12:16,613,12,5
07,12:16,613,31,1
07,12:16,613,61,6
07,12:16,613,65,5
07,12:16,613,46,1
07,12:16,613,46,5
07,12:16,613,48,1
07,12:16,613,48,5
07,12:25,613,48,4
07,12:25,613,48,8
07,12:26,613,3,4
07,12:26,613,3,8
07,12:52,613,2,2
07,12:52,613,2,6
07,12:52,613,2,7
07,12:52,613,44,3
07,12:52,613,44,8
07,12:52,613,43,8
07,12:54,613,43,1
07,12:55,613,44,8
07,12:56,613,43,8
07,12:59,613,7,4
07,12:59,613,7,8
07,12:59,613,8,4
07,12:59,613,8,8
07,12:59,613,6,4
07,12:59,613,6,8
07,13:01,613,44,8
07,13:01,613,2,2
07,13:01,613,2,6
07,13:01,613,44,4
07,13:01,613,44,7
07,13:03,613,0,3
07,13:03,613,0,7
07,13:03,613,10,4
07,13:03,613,10,8
07,13:03,613,11,4
07,13:03,613,11,8
07,13:03,613,1,3
07,13:03,613,1,7
07,13:03,613,9,4
07,13:03,613,9,8
07,13:03,613,12,8
07,13:03,613,31,2
07,13:03,613,46,4
07,13:03,613,46,8
07,13:05,613,43,3
07,13:05,613,43,8
07,13:05,613,3,3
07,13:05,613,3,7
07,13:10,613,44,3
07,13:10,613,44,8
07,13:10,613,48,3
07,13:10,613,48,7
07,13:12,613,7,3
07,13:12,613,7,7
07,13:12,613,8,3
07,13:12,613,8,7
07,13:12,613,63,6
07,13:12,613,6,3
07,13:12,613,6,7
07,13:15,613,10,3
07,13:15,613,10,7
07,13:15,613,9,3
07,13:15,613,9,7
07,13:15,613,12,4
07,13:15,613,64,6
07,13:17,613,0,2
07,13:17,613,0,6
07,13:17,613,11,3
07,13:17,613,11,7
07,13:17,613,1,2
07,13:17,613,1,6
07,13:17,613,12,3
07,13:17,613,12,7
07,13:17,613,31,1
07,13:17,613,31,2
07,13:17,613,61,5
07,13:17,613,65,6
07,13:17,613,21,2
07,13:17,613,21,6
07,13:17,613,46,3
07,13:17,613,46,7
07,13:17,613,43,4
07,13:17,613,43,8
07,13:20,613,43,5
07,13:21,613,43,3
07,13:22,613,45,4
07,13:22,613,45,8
07,13:26,613,2,1
07,13:26,613,2,5
07,13:26,613,22,2
07,13:26,613,22,6
07,13:26,613,47,1
07,13:26,613,47,5
07,13:26,613,49,1
07,13:26,613,49,5
07,13:42,613,2,1
07,13:42,613,44,2
07,13:42,613,44,5
07,13:43,613,43,2
07,13:47,613,44,2
07,13:49,613,44,1
07,13:49,613,44,6
07,13:51,613,23,2
07,13:51,613,23,6
07,13:51,613,3,2
07,13:51,613,3,6
07,13:59,613,43,2
07,13:59,613,43,6
07,14:00,613,7,2
07,14:00,613,7,6
07,14:00,613,8,2
07,14:00,613,8,6
07,14:00,613,2,4
07,14:00,613,2,8
07,14:00,613,62,5
07,14:00,613,47,4
07,14:00,613,47,8
07,14:00,613,49,4
07,14:00,613,49,8
07,14:00,613,6,2
07,14:00,613,6,6
07,14:00,613,2,3
07,14:00,613,2,4
07,14:00,613,2,8
07,14:00,613,63,5
07,14:00,613,47,3
07,14:00,613,47,7
07,14:00,613,49,3
07,14:00,613,49,7
07,14:04,613,10,2
07,14:04,613,10,6
07,14:04,613,11,2
07,14:04,613,11,6
07,14:04,613,9,2
07,14:04,613,9,6
07,14:04,613,12,6
07,14:04,613,64,5
07,14:06,613,0,4
07,14:06,613,0,8
07,14:06,613,1,4
07,14:06,613,1,8
07,14:06,613,2,2
07,14:06,613,2,3
07,14:06,613,2,6
07,14:06,613,12,2
07,14:06,613,31,3
07,14:06,613,61,6
07,14:06,613,65,5
07,14:06,613,21,4
07,14:06,613,21,8
07,14:06,613,46,1
07,14:06,613,46,5
07,14:06,613,48,1
07,14:06,613,48,5
07,14:11,613,22,4
07,14:11,613,22,8
07,14:26,613,2,2
07,14:26,613,2,6
07,14:26,613,44,3
07,14:27,613,44,4
07,14:27,613,44,8
07,14:30,613,43,4
07,14:30,613,43,8
07,14:31,613,2,2
07,14:31,613,2,3
07,14:31,613,2,6
07,14:31,613,43,3
07,14:32,613,44,4
07,14:33,613,2,2
07,14:33,613,2,6
07,14:33,613,44,3
07,14:33,613,44,8
07,14:40,613,43,4
07,14:40,613,43,8
07,14:41,613,23,4
07,14:41,613,23,8
07,14:41,613,3,4
07,14:41,613,3,8
07,14:41,613,48,4
07,14:41,613,48,8
07,14:42,613,44,4
07,14:42,613,44,8
07,14:45,613,7,4
07,14:45,613,7,8
07,14:45,613,8,4
07,14:45,613,8,8
07,14:45,613,62,6
07,14:45,613,6,4
07,14:45,613,6,8
07,14:45,613,63,6
07,14:46,613,2,2
07,14:46,613,2,3
07,14:46,613,2,6
07,14:46,613,43,3
07,14:46,613,43,8
07,14:49,613,10,4
07,14:49,613,10,8
07,14:49,613,11,4
07,14:49,613,11,8
07,14:49,613,9,4
07,14:49,613,9,8
07,14:49,613,12,8
07,14:49,613,64,6
07,14:51,613,2,2
07,14:51,613,2,6
07,14:51,613,44,3
07,14:51,613,44,8
07,14:51,613,0,2
07,14:51,613,0,6
07,14:51,613,1,2
07,14:51,613,1,6
07,14:51,613,12,4
07,14:51,613,31,2
07,14:51,613,61,5
07,14:51,613,65,6
07,14:51,613,21,2
07,14:51,613,21,6
07,14:51,613,46,3
07,14:51,613,46,4
07,14:51,613,46,7
07,14:51,613,46,8
07,14:51,613,48,3
07,14:51,613,48,7
07,14:57,613,43,4
07,14:57,613,43,8
07,15:06,613,43,5
07,15:07,613,43,1
07,15:12,613,43,3
07,15:14,613,2,1
07,15:14,613,2,5
07,15:14,613,22,2
07,15:14,613,22,6
07,15:14,613,47,1
07,15:14,613,47,5
07,15:14,613,49,1
07,15:14,613,49,5
07,15:39,613,23,2
07,15:39,613,23,6
07,15:39,613,3,2
07,15:39,613,3,6
07,15:41,613,7,2
07,15:41,613,7,6
07,15:41,613,8,2
07,15:41,613,8,6
07,15:41,613,6,2
07,15:41,613,6,6
07,15:41,613,2,1
07,15:41,613,2,3
07,15:41,613,2,4
07,15:41,613,2,5
07,15:41,613,2,8
07,15:41,613,47,3
07,15:41,613,47,4
07,15:41,613,47,7
07,15:41,613,47,8
07,15:41,613,49,3
07,15:41,613,49,4
07,15:41,613,49,7
07,15:41,613,49,8
07,15:42,613,2,3
07,15:42,613,2,4
07,15:42,613,2,5
07,15:42,613,2,8
07,15:42,613,44,1
07,15:45,613,0,1
07,15:45,613,0,5
07,15:45,613,10,2
07,15:45,613,10,6
07,15:45,613,11,2
07,15:45,613,11,6
07,15:45,613,1,1
07,15:45,613,1,5
07,15:45,613,9,2
07,15:45,613,9,6
07,15:45,613,2,2
07,15:45,613,2,3
07,15:45,613,2,4
07,15:45,613,2,6
07,15:45,613,2,8
07,15:45,613,12,6
07,15:45,613,31,3
07,15:46,613,43,1
07,15:46,613,44,5
07,15:47,613,3,1
07,15:47,613,3,5
07,15:49,613,44,1
07,15:50,613,2,2
07,15:50,613,2,3
07,15:50,613,2,4
07,15:50,613,2,6
07,15:50,613,2,7
07,15:50,613,2,8
07,15:50,613,43,7
07,15:51,613,7,1
07,15:51,613,7,5
07,15:51,613,8,1
07,15:51,613,8,5
07,15:51,613,63,5
07,15:51,613,4,5
07,15:54,613,10,1
07,15:54,613,10,5
07,15:54,613,9,1
07,15:54,613,9,5
07,15:54,613,12,2
07,15:54,613,64,5
07,15:54,613,48,1
07,15:54,613,48,5
07,15:56,613,0,4
07,15:56,613,0,8
07,15:56,613,11,1
07,15:56,613,11,5
07,15:56,613,1,4
07,15:56,613,1,8
07,15:56,613,2,2
07,15:56,613,2,3
07,15:56,613,2,6
07,15:56,613,2,7
07,15:56,613,12,1
07,15:56,613,12,5
07,15:56,613,31,1
07,15:56,613,61,6
07,15:56,613,65,5
07,15:56,613,46,1
07,15:56,613,46,5
07,16:01,613,48,4
07,16:01,613,48,8
07,16:05,613,2,2
07,16:05,613,2,3
07,16:05,613,2,6
07,16:05,613,44,7
07,16:06,613,3,4
07,16:06,613,3,8
