date,value
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,1
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,3
2021-01-05,4
2021-01-05,8
2021-01-05,3
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,4
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,5
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,6
2021-01-05,6
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,1
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,3
2021-01-05,1
2021-01-05,5
2021-01-05,5
2021-01-05,1
2021-01-05,5
2021-01-05,1
2021-01-05,5
2021-01-05,1
2021-01-05,1
2021-01-05,5
2021-01-05,1
2021-01-05,5
2021-01-05,2
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,4
2021-01-05,8
2021-01-05,3
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,7
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,7
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,7
2021-01-05,4
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,7
2021-01-05,4
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,7
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,1
2021-01-05,5
2021-01-05,5
2021-01-05,5
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,4
2021-01-05,8
2021-01-05,3
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,7
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,7
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,7
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,7
2021-01-05,1
2021-01-05,8
2021-01-05,8
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,3
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,3
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,4
2021-01-05,6
2021-01-05,8
2021-01-05,2
2021-01-05,3
2021-01-05,7
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,3
2021-01-05,7
2021-01-05,3
2021-01-05,7
2021-01-05,6
2021-01-05,3
2021-01-05,3
2021-01-05,7
2021-01-05,3
2021-01-05,7
2021-01-05,4
2021-01-05,6
2021-01-05,1
2021-01-05,2
2021-01-05,4
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,7
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,3
2021-01-05,7
2021-01-05,1
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,8
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,7
2021-01-05,2
2021-01-05,2
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,7
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,7
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,8
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,7
2021-01-05,1
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,3
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,3
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,1
2021-01-05,2
2021-01-05,4
2021-01-05,6
2021-01-05,8
2021-01-05,2
2021-01-05,3
2021-01-05,7
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,3
2021-01-05,7
2021-01-05,3
2021-01-05,7
2021-01-05,6
2021-01-05,3
2021-01-05,3
2021-01-05,7
2021-01-05,3
2021-01-05,7
2021-01-05,4
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,3
2021-01-05,7
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,3
2021-01-05,7
2021-01-05,1
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,2
2021-01-05,2
2021-01-05,2
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,1
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,1
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,5
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,5
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,5
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,7
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,1
2021-01-05,3
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,3
2021-01-05,2
2021-01-05,2
2021-01-05,3
2021-01-05,4
2021-01-05,7
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,7
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,7
2021-01-05,3
2021-01-05,8
2021-01-05,8
2021-01-05,8
2021-01-05,8
2021-01-05,8
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,7
2021-01-05,5
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,4
2021-01-05,7
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,6
2021-01-05,2
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,3
2021-01-05,6
2021-01-05,5
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,6
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,4
2021-01-05,8
2021-01-05,8
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,4
2021-01-05,2
2021-01-05,5
2021-01-05,6
2021-01-05,3
2021-01-05,8
2021-01-05,3
2021-01-05,8
2021-01-05,2
2021-01-05,6
2021-01-05,1
2021-01-05,3
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,3
2021-01-05,8
2021-01-05,1
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,5
2021-01-05,2
2021-01-05,6
2021-01-05,2
